# Program:featureCounts v2.0.6; Command:"featureCounts" "-Q" "20" "-s" "2" "-p" "-a" "/storage/projects/QUO1015788/ref/REF_cds.gtf" "-T" "5" "-F" "SAF" "-o" "/storage/projects/QUO1015788/2209_6/2209_6_cds" "/storage/projects/QUO1015788/2209_6/2209_6.sam" 
Geneid	Chr	Start	End	Strand	Length	/storage/projects/QUO1015788/2209_6/2209_6.sam
PFLU_3438	OV986001.1	3806875	3808378	+	1504	900
PFLU_3439	OV986001.1	3808431	3808938	+	508	400
PFLU_3440	OV986001.1	3808912	3809860	-	949	219
PFLU_3441	OV986001.1	3810001	3811024	+	1024	39
PFLU_3442	OV986001.1	3811020	3812223	+	1204	18
PFLU_3443	OV986001.1	3812174	3812564	-	391	8
PFLU_3444	OV986001.1	3812598	3815172	+	2575	54
PFLU_3445	OV986001.1	3815172	3815946	-	775	408
PFLU_3446	OV986001.1	3816092	3817304	+	1213	334
PFLU_3447	OV986001.1	3817434	3818559	+	1126	101
PFLU_3448	OV986001.1	3818688	3819855	+	1168	378
PFLU_3450	OV986001.1	3820768	3821191	-	424	10
PFLU_3451	OV986001.1	3821183	3821519	-	337	4
PFLU_3452	OV986001.1	3821572	3822361	+	790	115
PFLU_3453	OV986001.1	3822415	3824125	+	1711	2326
PFLU_3455	OV986001.1	3824328	3825066	-	739	258
PFLU_3456	OV986001.1	3825073	3825544	-	472	88
PFLU_3457	OV986001.1	3825540	3825759	-	220	89
PFLU_3458	OV986001.1	3825856	3826954	-	1099	59
PFLU_3459	OV986001.1	3827172	3827601	+	430	22
PFLU_3460	OV986001.1	3827624	3828950	-	1327	102
PFLU_3461	OV986001.1	3829042	3829933	+	892	13
PFLU_3462	OV986001.1	3829929	3830496	-	568	145
PFLU_3463	OV986001.1	3830618	3831113	+	496	166
PFLU_3464	OV986001.1	3831157	3832045	+	889	970
PFLU_3465	OV986001.1	3832108	3833266	-	1159	144
PFLU_3466	OV986001.1	3833368	3834247	-	880	306
PFLU_3467	OV986001.1	3834378	3835521	+	1144	1460
PFLU_3468	OV986001.1	3835654	3836935	-	1282	57
PFLU_3469	OV986001.1	3836934	3837567	-	634	13
PFLU_3470	OV986001.1	3837699	3838683	-	985	348
PFLU_3472	OV986001.1	3838904	3839717	-	814	396
PFLU_3473	OV986001.1	3839746	3840940	-	1195	899
PFLU_3474	OV986001.1	3840949	3842299	-	1351	995
PFLU_3475	OV986001.1	3842309	3843473	-	1165	1373
PFLU_3476	OV986001.1	3843515	3844334	-	820	1244
PFLU_3477	OV986001.1	3844481	3845381	+	901	126
PFLU_3478	OV986001.1	3845367	3848256	-	2890	742
PFLU_3479	OV986001.1	3848236	3850033	-	1798	571
PFLU_3480	OV986001.1	3850019	3850466	-	448	29
PFLU_3481	OV986001.1	3850462	3851584	-	1123	573
PFLU_3482	OV986001.1	3851675	3852200	+	526	176
PFLU_3483	OV986001.1	3852345	3853623	-	1279	206
PFLU_3484	OV986001.1	3853623	3854331	-	709	73
PFLU_3485	OV986001.1	3854488	3855688	+	1201	311
PFLU_3486	OV986001.1	3855643	3856246	-	604	331
PFLU_3487	OV986001.1	3856398	3857262	+	865	5806
PFLU_3488	OV986001.1	3857394	3857877	-	484	96
PFLU_3489	OV986001.1	3858262	3860872	+	2611	36712
PFLU_3490	OV986001.1	3861420	3862698	-	1279	536
PFLU_3491	OV986001.1	3863082	3863607	+	526	216
PFLU_3492	OV986001.1	3863660	3864614	+	955	286
PFLU_3493	OV986001.1	3864743	3865811	+	1069	670
PFLU_3494	OV986001.1	3865833	3866601	+	769	299
PFLU_3495	OV986001.1	3866601	3867045	-	445	9
PFLU_3496	OV986001.1	3867200	3868634	+	1435	168
PFLU_3497	OV986001.1	3868719	3869001	+	283	8
PFLU_3498	OV986001.1	3869097	3869499	+	403	29
PFLU_3499	OV986001.1	3869935	3870565	-	631	210
PFLU_3500	OV986001.1	3870797	3872108	+	1312	383
PFLU_3501	OV986001.1	3872269	3872971	+	703	133
PFLU_3502	OV986001.1	3872988	3873681	+	694	109
PFLU_3503	OV986001.1	3873783	3874830	+	1048	48
PFLU_3504	OV986001.1	3874930	3879790	-	4861	24967
PFLU_3505	OV986001.1	3880283	3880637	+	355	196
PFLU_3506	OV986001.1	3880947	3881907	+	961	886
PFLU_3507	OV986001.1	3881903	3882845	+	943	240
PFLU_3508	OV986001.1	3882841	3883336	+	496	111
PFLU_3509	OV986001.1	3883328	3884417	+	1090	290
PFLU_3510	OV986001.1	3884413	3886153	+	1741	992
PFLU_3511	OV986001.1	3886149	3887790	+	1642	895
PFLU_3512	OV986001.1	3888193	3889435	+	1243	476
PFLU_3513	OV986001.1	3889431	3893070	+	3640	2604
PFLU_3514	OV986001.1	3893066	3893660	+	595	283
PFLU_3515	OV986001.1	3893674	3893800	-	127	29
PFLU_3516	OV986001.1	3893958	3894138	-	181	91
PFLU_3517	OV986001.1	3894294	3895470	-	1177	1039
PFLU_3518	OV986001.1	3895456	3895747	-	292	404
PFLU_3519	OV986001.1	3895885	3900784	+	4900	126
PFLU_3521	OV986001.1	3900829	3903205	-	2377	255
PFLU_3522	OV986001.1	3903221	3904217	-	997	322
PFLU_3523	OV986001.1	3904508	3905684	+	1177	298
PFLU_3525	OV986001.1	3906077	3907781	-	1705	207
PFLU_3526	OV986001.1	3907812	3909111	-	1300	127
PFLU_3527	OV986001.1	3909107	3909998	-	892	83
PFLU_3528	OV986001.1	3910001	3911357	-	1357	75
PFLU_3529	OV986001.1	3911454	3913980	-	2527	368
PFLU_3530	OV986001.1	3914174	3915629	-	1456	26
PFLU_3531	OV986001.1	3915762	3916257	-	496	18
PFLU_3532	OV986001.1	3916668	3918123	-	1456	180
PFLU_3533	OV986001.1	3918258	3918753	-	496	127
PFLU_3534	OV986001.1	3918885	3919380	-	496	31
PFLU_3535	OV986001.1	3919513	3920794	-	1282	549
PFLU_3536	OV986001.1	3921088	3922150	-	1063	528
PFLU_3537	OV986001.1	3922347	3923892	+	1546	415
PFLU_3538	OV986001.1	3923888	3924779	+	892	146
PFLU_3539	OV986001.1	3924794	3925628	+	835	162
PFLU_3540	OV986001.1	3925624	3927754	-	2131	673
PFLU_3541	OV986001.1	3927953	3928283	+	331	97
PFLU_3542	OV986001.1	3928287	3929133	-	847	37
PFLU_3543	OV986001.1	3929129	3929843	-	715	23
PFLU_3544	OV986001.1	3929839	3932128	-	2290	60
PFLU_3545	OV986001.1	3932143	3932890	-	748	40
PFLU_3546	OV986001.1	3932874	3933360	-	487	39
PFLU_3547	OV986001.1	3933374	3934850	-	1477	148
PFLU_3548	OV986001.1	3934877	3935375	-	499	25
PFLU_3549	OV986001.1	3935406	3936960	-	1555	75
PFLU_3550	OV986001.1	3937457	3937973	+	517	121
PFLU_3551	OV986001.1	3938025	3938847	-	823	203
PFLU_3552	OV986001.1	3938953	3939448	+	496	133
PFLU_3553	OV986001.1	3939531	3940731	-	1201	214
PFLU_3554	OV986001.1	3940859	3941675	+	817	371
PFLU_3555	OV986001.1	3941664	3942807	+	1144	194
PFLU_3556	OV986001.1	3942794	3943598	-	805	185
PFLU_3557	OV986001.1	3943672	3944182	+	511	64
PFLU_3558	OV986001.1	3944162	3945761	-	1600	715
PFLU_3559	OV986001.1	3945787	3946501	+	715	75
PFLU_3560	OV986001.1	3946533	3947280	+	748	479
PFLU_3561	OV986001.1	3947938	3948280	-	343	326
PFLU_3562	OV986001.1	3948326	3948971	-	646	351
PFLU_3563	OV986001.1	3949103	3949376	+	274	114
PFLU_3564	OV986001.1	3949350	3949983	-	634	165
PFLU_3565	OV986001.1	3950079	3950376	-	298	58
PFLU_3566	OV986001.1	3950499	3952989	-	2491	72
PFLU_3567	OV986001.1	3953022	3953976	-	955	32
PFLU_3568	OV986001.1	3953972	3954479	-	508	51
PFLU_3569	OV986001.1	3954587	3955754	+	1168	167
PFLU_3570	OV986001.1	3955961	3958250	-	2290	54
PFLU_3571	OV986001.1	3958441	3960085	+	1645	1072
PFLU_3572	OV986001.1	3960202	3961537	-	1336	108
PFLU_3573	OV986001.1	3961529	3962363	-	835	52
PFLU_3574	OV986001.1	3962372	3963404	-	1033	18
PFLU_3575	OV986001.1	3963400	3964195	-	796	17
PFLU_3576	OV986001.1	3964191	3965010	-	820	16
PFLU_3577	OV986001.1	3965010	3966030	-	1021	321
PFLU_3578	OV986001.1	3965998	3967018	-	1021	11
PFLU_3579	OV986001.1	3967415	3968513	+	1099	1368
PFLU_3580	OV986001.1	3968541	3969786	+	1246	5105
PFLU_3581	OV986001.1	3969920	3970700	-	781	103
PFLU_3582	OV986001.1	3970915	3971698	+	784	32
PFLU_3583	OV986001.1	3971694	3972363	+	670	12
PFLU_3584	OV986001.1	3972359	3973112	+	754	28
PFLU_3585	OV986001.1	3973108	3974377	+	1270	81
PFLU_3586	OV986001.1	3974752	3975082	+	331	87
PFLU_3587	OV986001.1	3975120	3976029	-	910	268
PFLU_3588	OV986001.1	3976084	3976429	-	346	6
PFLU_3589	OV986001.1	3976629	3976857	+	229	93
PFLU_3590	OV986001.1	3976890	3977301	-	412	29
PFLU_3591	OV986001.1	3977410	3978277	+	868	43
PFLU_3592	OV986001.1	3978267	3978897	-	631	59
PFLU_3593	OV986001.1	3978939	3979920	-	982	35
PFLU_3594	OV986001.1	3980047	3980410	+	364	512
PFLU_3595	OV986001.1	3980431	3983083	-	2653	826
PFLU_3596	OV986001.1	3983140	3984550	-	1411	382
PFLU_3597	OV986001.1	3984839	3986216	+	1378	251
PFLU_3598	OV986001.1	3986372	3986597	-	226	296
PFLU_3599	OV986001.1	3986771	3988835	+	2065	394
PFLU_3600	OV986001.1	3988979	3991499	-	2521	904
PFLU_3601	OV986001.1	3991495	3993208	-	1714	735
PFLU_3602	OV986001.1	3993334	3996427	-	3094	317
PFLU_3603	OV986001.1	3996402	3997815	-	1414	179
PFLU_3604	OV986001.1	3997822	3998437	-	616	23
PFLU_3605	OV986001.1	3998436	3999045	-	610	124
PFLU_3606	OV986001.1	3999255	4004049	+	4795	11
PFLU_3607	OV986001.1	4004045	4004477	+	433	13
PFLU_3608	OV986001.1	4004566	4005172	-	607	374
PFLU_3609	OV986001.1	4005186	4006032	-	847	893
PFLU_3610	OV986001.1	4006194	4007121	+	928	189
PFLU_3611	OV986001.1	4007313	4008474	-	1162	968
PFLU_3612	OV986001.1	4008595	4009381	+	787	540
PFLU_3613	OV986001.1	4009421	4009856	-	436	27
PFLU_3614	OV986001.1	4009858	4010071	-	214	46
PFLU_3615	OV986001.1	4010274	4010838	+	565	185
PFLU_3616	OV986001.1	4011010	4011217	-	208	52
PFLU_3617	OV986001.1	4011473	4011950	+	478	238
PFLU_3618	OV986001.1	4012015	4012294	+	280	73
PFLU_3619	OV986001.1	4012390	4013653	-	1264	3206
PFLU_3620	OV986001.1	4013730	4013904	-	175	2
PFLU_3621	OV986001.1	4013989	4014535	-	547	17
PFLU_3622	OV986001.1	4014597	4014981	-	385	29
PFLU_3623	OV986001.1	4015145	4015754	+	610	1916
PFLU_3624	OV986001.1	4015753	4016221	+	469	1091
PFLU_3625	OV986001.1	4016249	4016579	-	331	85
PFLU_3626	OV986001.1	4016647	4017154	-	508	238
PFLU_3627	OV986001.1	4017197	4017632	-	436	34
PFLU_3628	OV986001.1	4017872	4018364	+	493	145
PFLU_3629	OV986001.1	4018721	4018949	+	229	97
PFLU_3630	OV986001.1	4019019	4019448	+	430	34
PFLU_3631	OV986001.1	4019461	4020148	+	688	39
PFLU_3632	OV986001.1	4020144	4021095	+	952	47
PFLU_3633	OV986001.1	4021171	4023655	+	2485	53
PFLU_3634	OV986001.1	4023843	4024737	+	895	458
PFLU_3635	OV986001.1	4024678	4025266	-	589	33
PFLU_3636	OV986001.1	4025505	4026348	+	844	355
PFLU_3637	OV986001.1	4026382	4027321	-	940	219
PFLU_3638	OV986001.1	4027411	4027849	+	439	124
PFLU_3639	OV986001.1	4027853	4029299	-	1447	204
PFLU_3640	OV986001.1	4029367	4030228	-	862	131
PFLU_3641	OV986001.1	4030407	4031151	+	745	29
PFLU_3642	OV986001.1	4031171	4032491	+	1321	57
PFLU_3643	OV986001.1	4032487	4034419	-	1933	25
PFLU_3644	OV986001.1	4034497	4035712	-	1216	34
PFLU_3645	OV986001.1	4035804	4036911	+	1108	15
PFLU_3646	OV986001.1	4036913	4039997	+	3085	53
PFLU_3647	OV986001.1	4040050	4040527	+	478	6
PFLU_3649	OV986001.1	4041203	4042472	-	1270	1010
PFLU_3650	OV986001.1	4042481	4043540	-	1060	146
PFLU_3651	OV986001.1	4043622	4044255	-	634	29
PFLU_3652	OV986001.1	4044378	4045791	+	1414	645
PFLU_3653	OV986001.1	4045959	4046700	+	742	148
PFLU_3654	OV986001.1	4046696	4048016	+	1321	178
PFLU_3655	OV986001.1	4048372	4049104	+	733	58
PFLU_3656	OV986001.1	4049096	4049792	+	697	58
PFLU_3657	OV986001.1	4049814	4050483	+	670	25
PFLU_3658	OV986001.1	4050705	4052121	+	1417	45
PFLU_3659	OV986001.1	4052301	4054377	-	2077	93
PFLU_3660	OV986001.1	4054373	4055144	-	772	15
PFLU_3661	OV986001.1	4055140	4055794	-	655	11
PFLU_3662	OV986001.1	4055806	4056919	-	1114	77
PFLU_3663	OV986001.1	4057007	4057292	-	286	31
PFLU_3664	OV986001.1	4057427	4058837	-	1411	22
PFLU_3665	OV986001.1	4058860	4059319	-	460	4
PFLU_3666	OV986001.1	4059324	4060533	-	1210	14
PFLU_3667	OV986001.1	4060532	4061510	-	979	15
PFLU_3668	OV986001.1	4061512	4062634	-	1123	17
PFLU_3669	OV986001.1	4062703	4063639	-	937	42
PFLU_3670	OV986001.1	4063635	4064214	-	580	26
PFLU_3671	OV986001.1	4064201	4065347	-	1147	115
PFLU_3672	OV986001.1	4065378	4066701	-	1324	47
PFLU_3673	OV986001.1	4066678	4067911	-	1234	69
PFLU_3674	OV986001.1	4067912	4068476	-	565	4
PFLU_3675	OV986001.1	4068495	4069797	-	1303	20
PFLU_3676	OV986001.1	4069805	4071143	-	1339	39
PFLU_3677	OV986001.1	4071216	4073439	-	2224	74
PFLU_3678	OV986001.1	4073619	4074060	-	442	14
PFLU_3679	OV986001.1	4074294	4074588	+	295	10
PFLU_3680	OV986001.1	4074584	4074917	+	334	4
PFLU_3681	OV986001.1	4074868	4075492	-	625	79
PFLU_3682	OV986001.1	4075779	4076862	+	1084	99
PFLU_3683	OV986001.1	4077105	4077900	-	796	171
PFLU_3684	OV986001.1	4078007	4078913	-	907	355
PFLU_3685	OV986001.1	4079130	4079742	+	613	120
PFLU_3686	OV986001.1	4079738	4081322	+	1585	263
PFLU_3689	OV986001.1	4082163	4083138	+	976	2
PFLU_3690	OV986001.1	4083150	4084515	+	1366	38
PFLU_3691	OV986001.1	4084511	4085195	+	685	29
PFLU_3692	OV986001.1	4085225	4086404	+	1180	24
PFLU_3693	OV986001.1	4086400	4087345	+	946	15
PFLU_3694	OV986001.1	4087445	4088219	-	775	6
PFLU_3695	OV986001.1	4088215	4088662	-	448	2
PFLU_3696	OV986001.1	4088677	4089370	-	694	8
PFLU_3697	OV986001.1	4089417	4091319	-	1903	20
PFLU_3698	OV986001.1	4091425	4093939	-	2515	29
PFLU_3699	OV986001.1	4094320	4095235	+	916	6
PFLU_3700	OV986001.1	4095236	4096274	+	1039	0
PFLU_3701	OV986001.1	4096260	4097142	-	883	162
PFLU_3702	OV986001.1	4097323	4097941	-	619	52
PFLU_3703	OV986001.1	4097969	4099808	-	1840	51
PFLU_3704	OV986001.1	4099804	4100395	-	592	6
PFLU_3705	OV986001.1	4100565	4101534	-	970	33
PFLU_3706	OV986001.1	4101684	4102593	-	910	31
PFLU_3707	OV986001.1	4102830	4103196	+	367	2
PFLU_3708	OV986001.1	4103253	4106016	+	2764	430
PFLU_3709	OV986001.1	4105962	4107486	-	1525	141
PFLU_3710	OV986001.1	4107581	4108538	-	958	238
PFLU_3711	OV986001.1	4108712	4109435	+	724	22
PFLU_3714	OV986001.1	4110137	4111097	-	961	119
PFLU_3715	OV986001.1	4111206	4111749	+	544	11
PFLU_3716	OV986001.1	4111759	4111960	-	202	106
PFLU_3717	OV986001.1	4112025	4112814	-	790	25
PFLU_3718	OV986001.1	4112807	4113818	-	1012	24
PFLU_3719	OV986001.1	4113783	4114842	-	1060	45
PFLU_3720	OV986001.1	4115058	4116384	-	1327	38
PFLU_3721	OV986001.1	4116380	4117319	-	940	75
PFLU_3722	OV986001.1	4117543	4118509	+	967	100
PFLU_3723	OV986001.1	4120014	4121490	-	1477	130
PFLU_3724	OV986001.1	4121495	4122428	-	934	27
PFLU_3725	OV986001.1	4122417	4123254	-	838	72
PFLU_3726	OV986001.1	4123617	4124625	+	1009	46
PFLU_3727	OV986001.1	4124675	4125608	+	934	29
PFLU_3728	OV986001.1	4125611	4127135	+	1525	19
PFLU_3729	OV986001.1	4127279	4128044	+	766	41
PFLU_3730	OV986001.1	4128061	4128862	+	802	49
PFLU_3731	OV986001.1	4128924	4129878	+	955	468
PFLU_3732	OV986001.1	4129899	4130823	+	925	843
PFLU_3733	OV986001.1	4130867	4131569	-	703	59
PFLU_3734	OV986001.1	4131671	4132856	-	1186	585
PFLU_3735	OV986001.1	4132985	4133348	-	364	205
PFLU_3736	OV986001.1	4133434	4134433	-	1000	811
PFLU_3737	OV986001.1	4134507	4135308	+	802	142
PFLU_3738	OV986001.1	4135481	4136738	+	1258	159
PFLU_3739	OV986001.1	4136761	4137763	-	1003	26
PFLU_3740	OV986001.1	4137925	4138354	+	430	245
PFLU_3741	OV986001.1	4138566	4140309	-	1744	512
PFLU_3742	OV986001.1	4140341	4140617	-	277	53
PFLU_3743	OV986001.1	4140624	4141425	-	802	64
PFLU_3744	OV986001.1	4141435	4142302	-	868	39
PFLU_3745	OV986001.1	4142298	4143396	-	1099	137
PFLU_3746	OV986001.1	4143395	4144490	-	1096	225
PFLU_3747	OV986001.1	4144750	4146562	+	1813	169
PFLU_3748	OV986001.1	4146558	4147491	-	934	80
PFLU_3749	OV986001.1	4147487	4148030	-	544	5
PFLU_3750	OV986001.1	4149346	4151494	-	2149	108
PFLU_3752	OV986001.1	4151688	4151847	+	160	14
PFLU_3753	OV986001.1	4151852	4152479	+	628	252
PFLU_3754	OV986001.1	4152480	4153065	+	586	15
PFLU_3755	OV986001.1	4153319	4153589	-	271	22
PFLU_3756	OV986001.1	4153767	4154481	-	715	133
PFLU_3757	OV986001.1	4154761	4154998	-	238	10
PFLU_3758	OV986001.1	4154998	4155355	-	358	375
PFLU_3759	OV986001.1	4155838	4156237	+	400	235
PFLU_3760	OV986001.1	4156311	4157220	+	910	483
PFLU_3761	OV986001.1	4157739	4157994	-	256	6178
PFLU_3762	OV986001.1	4158553	4159423	+	871	1104
PFLU_3763	OV986001.1	4159772	4160297	-	526	69
PFLU_3764	OV986001.1	4160516	4160888	-	373	41
PFLU_3765	OV986001.1	4161671	4162121	+	451	217
PFLU_3765A	OV986001.1	4162190	4163006	+	817	270
PFLU_3766	OV986001.1	4163031	4163181	+	151	21
PFLU_3767	OV986001.1	4163717	4164389	+	673	3273
PFLU_3768	OV986001.1	4164465	4165485	-	1021	1209
PFLU_3769	OV986001.1	4165481	4165946	-	466	224
PFLU_3770	OV986001.1	4165945	4166710	-	766	1262
PFLU_3771	OV986001.1	4166706	4166892	-	187	602
PFLU_3772	OV986001.1	4166916	4167927	-	1012	1158
PFLU_3773	OV986001.1	4167926	4168355	-	430	938
PFLU_3774	OV986001.1	4168351	4168987	-	637	672
PFLU_3775	OV986001.1	4169070	4171296	-	2227	69
PFLU_3776	OV986001.1	4171431	4171947	+	517	157
PFLU_3777	OV986001.1	4172379	4175133	+	2755	2775
PFLU_3778	OV986001.1	4175224	4176214	+	991	496
PFLU_3779	OV986001.1	4176285	4176726	+	442	407
PFLU_3780	OV986001.1	4176722	4177127	+	406	226
PFLU_3781	OV986001.1	4177206	4177668	-	463	582
PFLU_3782	OV986001.1	4177783	4178137	+	355	479
PFLU_3783	OV986001.1	4178133	4178748	+	616	412
PFLU_3784	OV986001.1	4178731	4179151	+	421	392
PFLU_3785	OV986001.1	4179266	4179938	-	673	393
PFLU_3786	OV986001.1	4180005	4180830	-	826	660
PFLU_3787	OV986001.1	4181200	4181803	+	604	83
PFLU_3788	OV986001.1	4181931	4182426	+	496	517
PFLU_3789	OV986001.1	4182516	4183692	-	1177	331
PFLU_3790	OV986001.1	4183850	4184243	+	394	162
PFLU_3791	OV986001.1	4184244	4184595	+	352	68
PFLU_3792	OV986001.1	4184594	4184873	+	280	115
PFLU_3793	OV986001.1	4184869	4185205	+	337	248
PFLU_3794	OV986001.1	4185201	4186203	+	1003	827
PFLU_3795	OV986001.1	4186291	4187287	+	997	257
PFLU_3796	OV986001.1	4187456	4188851	-	1396	3484
PFLU_3797	OV986001.1	4188851	4190132	-	1282	3513
PFLU_3798	OV986001.1	4190148	4190523	-	376	409
PFLU_3799	OV986001.1	4190522	4191845	-	1324	2136
PFLU_3800	OV986001.1	4191868	4192492	-	625	2183
PFLU_3801	OV986001.1	4192546	4194955	-	2410	4055
PFLU_3802	OV986001.1	4195451	4196132	+	682	542
PFLU_3803	OV986001.1	4196187	4196895	+	709	1104
PFLU_3804	OV986001.1	4196995	4197214	+	220	531
PFLU_3805	OV986001.1	4197397	4199668	-	2272	23666
PFLU_3806	OV986001.1	4199697	4200066	-	370	4185
PFLU_3807	OV986001.1	4200291	4200567	+	277	153
PFLU_3808	OV986001.1	4200648	4201905	-	1258	3992
PFLU_3809	OV986001.1	4202398	4204624	+	2227	23661
PFLU_3810	OV986001.1	4204849	4205296	+	448	136
PFLU_3811	OV986001.1	4205355	4206480	+	1126	1441
PFLU_3812	OV986001.1	4206476	4207100	+	625	542
PFLU_3813	OV986001.1	4207225	4208596	+	1372	2387
PFLU_3814	OV986001.1	4208680	4209847	+	1168	2697
PFLU_3815	OV986001.1	4209833	4210262	+	430	434
PFLU_3816	OV986001.1	4210491	4211229	+	739	159
PFLU_3817	OV986001.1	4211718	4213044	+	1327	738
PFLU_3818	OV986001.1	4213613	4214027	+	415	1965
PFLU_3819	OV986001.1	4214037	4214712	+	676	12497
PFLU_3820	OV986001.1	4214784	4216569	+	1786	20479
PFLU_3821	OV986001.1	4216571	4217069	+	499	2408
PFLU_3822	OV986001.1	4217065	4218421	+	1357	10068
PFLU_3823	OV986001.1	4218557	4221272	+	2716	25407
PFLU_3824	OV986001.1	4221268	4222276	+	1009	6629
PFLU_3825	OV986001.1	4222287	4222836	+	550	2903
PFLU_3826	OV986001.1	4222845	4223349	+	505	1910
PFLU_3827	OV986001.1	4223351	4223660	+	310	1298
PFLU_3828	OV986001.1	4223656	4225510	+	1855	15198
PFLU_3829	OV986001.1	4225550	4227083	+	1534	11837
PFLU_3830	OV986001.1	4227090	4228554	+	1465	8433
PFLU_3831	OV986001.1	4228741	4229143	+	403	65
PFLU_3832	OV986001.1	4229132	4229447	+	316	47
PFLU_3833	OV986001.1	4229507	4230260	-	754	4067
PFLU_3834	OV986001.1	4230393	4231221	-	829	279
PFLU_3835	OV986001.1	4231341	4231578	+	238	7
PFLU_3836	OV986001.1	4231659	4231860	-	202	74
PFLU_3836A	OV986001.1	4231915	4232155	+	241	4
PFLU_3838	OV986001.1	4232151	4232706	+	556	131
PFLU_3839	OV986001.1	4232766	4233897	-	1132	130
PFLU_3840	OV986001.1	4233967	4235332	-	1366	160
PFLU_3841	OV986001.1	4235418	4235805	-	388	5
PFLU_3842	OV986001.1	4236038	4236560	-	523	192
PFLU_3843	OV986001.1	4236617	4237493	-	877	359
PFLU_3844	OV986001.1	4237631	4239248	+	1618	2082
PFLU_3845	OV986001.1	4239288	4240350	+	1063	883
PFLU_3846	OV986001.1	4240531	4241290	-	760	1268
PFLU_3847	OV986001.1	4241678	4242356	+	679	389
PFLU_3848	OV986001.1	4242352	4243570	+	1219	187
PFLU_3849	OV986001.1	4243562	4245041	+	1480	214
PFLU_3850	OV986001.1	4245030	4246275	+	1246	243
PFLU_3851	OV986001.1	4246317	4247712	-	1396	1904
PFLU_3852	OV986001.1	4247724	4248492	-	769	930
PFLU_3853	OV986001.1	4248495	4249836	-	1342	1221
PFLU_3854	OV986001.1	4249854	4250904	-	1051	891
PFLU_3855	OV986001.1	4250908	4251790	-	883	463
PFLU_3856	OV986001.1	4251786	4252560	-	775	917
PFLU_3857	OV986001.1	4252556	4253459	-	904	1944
PFLU_3858	OV986001.1	4253571	4255008	-	1438	14076
PFLU_3859	OV986001.1	4255004	4255331	-	328	1588
PFLU_3860	OV986001.1	4255344	4256610	-	1267	8297
PFLU_3861	OV986001.1	4256696	4257272	-	577	143
PFLU_3862	OV986001.1	4257352	4258282	+	931	279
PFLU_3864	OV986001.1	4258462	4261383	+	2922	1191
PFLU_3865	OV986001.1	4261382	4261727	+	346	141
PFLU_3866	OV986001.1	4261732	4263406	+	1675	401
PFLU_3867	OV986001.1	4263402	4263891	+	490	76
PFLU_3868	OV986001.1	4263887	4264166	+	280	105
PFLU_3868A	OV986001.1	4264165	4264501	+	337	243
PFLU_3870	OV986001.1	4264594	4265092	+	499	437
PFLU_3871	OV986001.1	4265622	4267011	-	1390	7321
PFLU_3872	OV986001.1	4267026	4268727	-	1702	9538
PFLU_3873	OV986001.1	4268970	4269480	+	511	4380
PFLU_3874	OV986001.1	4269476	4270226	+	751	718
PFLU_3875	OV986001.1	4270379	4271909	-	1531	349
PFLU_3876	OV986001.1	4271908	4273111	-	1204	813
PFLU_3877	OV986001.1	4273126	4274578	-	1453	310
PFLU_3878	OV986001.1	4274574	4275048	-	475	76
PFLU_3879	OV986001.1	4275191	4278866	-	3676	2129
PFLU_3880	OV986001.1	4278862	4280590	-	1729	959
PFLU_3881	OV986001.1	4280654	4281305	-	652	262
PFLU_3882	OV986001.1	4281473	4282286	+	814	892
PFLU_3883	OV986001.1	4282424	4283756	+	1333	157
PFLU_3884	OV986001.1	4283876	4285106	-	1231	328
PFLU_3885	OV986001.1	4285257	4286193	+	937	883
PFLU_3886	OV986001.1	4286401	4286794	+	394	248
PFLU_3887	OV986001.1	4286810	4287710	+	901	316
PFLU_3888	OV986001.1	4288323	4289961	-	1639	280
PFLU_3889	OV986001.1	4290101	4291274	+	1174	1462
PFLU_3890	OV986001.1	4291285	4292893	+	1609	332
PFLU_3891	OV986001.1	4292908	4293715	+	808	76
PFLU_3892	OV986001.1	4293711	4295637	+	1927	458
PFLU_3893	OV986001.1	4295633	4296266	-	634	118
PFLU_3894	OV986001.1	4296396	4296747	+	352	233
PFLU_3895	OV986001.1	4297179	4298367	+	1189	984
PFLU_3896	OV986001.1	4298496	4299036	-	541	37
PFLU_3897	OV986001.1	4299032	4300115	-	1084	175
PFLU_3898	OV986001.1	4300264	4300789	+	526	138
PFLU_3899	OV986001.1	4300785	4301523	+	739	68
PFLU_3900	OV986001.1	4301519	4302497	-	979	301
PFLU_3901	OV986001.1	4302487	4304875	-	2389	1327
PFLU_3902	OV986001.1	4304916	4305705	-	790	1002
PFLU_3903	OV986001.1	4305730	4306219	-	490	509
PFLU_3904	OV986001.1	4306221	4306773	-	553	531
PFLU_3905	OV986001.1	4306782	4307325	-	544	533
PFLU_3906	OV986001.1	4307318	4307843	-	526	1928
PFLU_3907	OV986001.1	4308031	4309126	+	1096	242
PFLU_3908	OV986001.1	4309150	4310458	+	1309	603
PFLU_3909	OV986001.1	4311406	4312114	-	709	2253
PFLU_3910	OV986001.1	4312214	4313072	-	859	149
PFLU_3911	OV986001.1	4313183	4314287	+	1105	53
PFLU_3912	OV986001.1	4314316	4315144	+	829	84
PFLU_3913	OV986001.1	4315258	4315816	+	559	1636
PFLU_3914	OV986001.1	4315805	4316690	-	886	134
PFLU_3915	OV986001.1	4316747	4318787	-	2041	517
