# Program:featureCounts v2.0.6; Command:"featureCounts" "-Q" "20" "-s" "2" "-p" "-a" "/storage/projects/QUO1015788/ref/REF_cds.gtf" "-T" "5" "-F" "SAF" "-o" "/storage/projects/QUO1015788/2630_6/2630_6_cds" "/storage/projects/QUO1015788/2630_6/2630_6.sam" 
Geneid	Chr	Start	End	Strand	Length	/storage/projects/QUO1015788/2630_6/2630_6.sam
PFLU_3396	OV986001.1	3757685	3757961	-	277	12
PFLU_3397	OV986001.1	3758036	3758504	-	469	14
PFLU_3398	OV986001.1	3758711	3759140	+	430	72
PFLU_3399	OV986001.1	3760027	3760987	+	961	594
PFLU_3400	OV986001.1	3761302	3761485	-	184	41
PFLU_3401	OV986001.1	3761868	3762351	+	484	155
PFLU_3402	OV986001.1	3762347	3763244	-	898	60
PFLU_3403	OV986001.1	3763452	3764844	+	1393	986
PFLU_3405	OV986001.1	3765136	3766000	+	865	128
PFLU_3406	OV986001.1	3766117	3767494	+	1378	843
PFLU_3407	OV986001.1	3767490	3768657	+	1168	746
PFLU_3408	OV986001.1	3768897	3771096	-	2200	1340
PFLU_3409	OV986001.1	3771259	3772825	+	1567	50
PFLU_3410	OV986001.1	3772903	3774307	-	1405	156
PFLU_3411	OV986001.1	3774437	3774914	+	478	44
PFLU_3412	OV986001.1	3775100	3776378	+	1279	251
PFLU_3413	OV986001.1	3776419	3777253	+	835	143
PFLU_3414	OV986001.1	3777301	3778027	+	727	194
PFLU_3415	OV986001.1	3778083	3778644	+	562	103
PFLU_3416	OV986001.1	3778653	3778902	-	250	2
PFLU_3417	OV986001.1	3779142	3779835	-	694	74
PFLU_3418	OV986001.1	3779976	3780540	+	565	175
PFLU_3419	OV986001.1	3780730	3781786	+	1057	14
PFLU_3420	OV986001.1	3781796	3782573	+	778	2
PFLU_3421	OV986001.1	3782575	3783457	+	883	2
PFLU_3422	OV986001.1	3783479	3784547	+	1069	21
PFLU_3423	OV986001.1	3784575	3785907	+	1333	33
PFLU_3424	OV986001.1	3786437	3786800	-	364	0
PFLU_3425	OV986001.1	3786799	3789349	-	2551	2
PFLU_3426	OV986001.1	3789908	3793910	+	4003	13
PFLU_3427	OV986001.1	3794060	3795998	+	1939	34
PFLU_3428	OV986001.1	3797214	3797967	-	754	116
PFLU_3429	OV986001.1	3797987	3798467	-	481	90
PFLU_3430	OV986001.1	3798560	3799592	-	1033	155
PFLU_3431	OV986001.1	3799766	3800180	+	415	246
PFLU_3432	OV986001.1	3800176	3801469	+	1294	1046
PFLU_3433	OV986001.1	3801566	3802508	-	943	230
PFLU_3434	OV986001.1	3802600	3803575	+	976	14
PFLU_3435	OV986001.1	3803685	3804606	+	922	9285
PFLU_3436	OV986001.1	3804643	3806047	-	1405	30
PFLU_3437	OV986001.1	3806190	3806721	-	532	34
PFLU_3438	OV986001.1	3806875	3808378	+	1504	715
PFLU_3439	OV986001.1	3808431	3808938	+	508	252
PFLU_3440	OV986001.1	3808912	3809860	-	949	156
PFLU_3441	OV986001.1	3810001	3811024	+	1024	26
PFLU_3442	OV986001.1	3811020	3812223	+	1204	7
PFLU_3443	OV986001.1	3812174	3812564	-	391	0
PFLU_3444	OV986001.1	3812598	3815172	+	2575	48
PFLU_3445	OV986001.1	3815172	3815946	-	775	170
PFLU_3446	OV986001.1	3816092	3817304	+	1213	311
PFLU_3447	OV986001.1	3817434	3818559	+	1126	54
PFLU_3448	OV986001.1	3818688	3819855	+	1168	279
PFLU_3450	OV986001.1	3820768	3821191	-	424	0
PFLU_3451	OV986001.1	3821183	3821519	-	337	2
PFLU_3452	OV986001.1	3821572	3822361	+	790	75
PFLU_3453	OV986001.1	3822415	3824125	+	1711	2123
PFLU_3455	OV986001.1	3824328	3825066	-	739	201
PFLU_3456	OV986001.1	3825073	3825544	-	472	81
PFLU_3457	OV986001.1	3825540	3825759	-	220	113
PFLU_3458	OV986001.1	3825856	3826954	-	1099	30
PFLU_3459	OV986001.1	3827172	3827601	+	430	12
PFLU_3460	OV986001.1	3827624	3828950	-	1327	76
PFLU_3461	OV986001.1	3829042	3829933	+	892	7
PFLU_3462	OV986001.1	3829929	3830496	-	568	108
PFLU_3463	OV986001.1	3830618	3831113	+	496	149
PFLU_3464	OV986001.1	3831157	3832045	+	889	896
PFLU_3465	OV986001.1	3832108	3833266	-	1159	86
PFLU_3466	OV986001.1	3833368	3834247	-	880	208
PFLU_3467	OV986001.1	3834378	3835521	+	1144	1198
PFLU_3468	OV986001.1	3835654	3836935	-	1282	18
PFLU_3469	OV986001.1	3836934	3837567	-	634	2
PFLU_3470	OV986001.1	3837699	3838683	-	985	112
PFLU_3472	OV986001.1	3838904	3839717	-	814	150
PFLU_3473	OV986001.1	3839746	3840940	-	1195	271
PFLU_3474	OV986001.1	3840949	3842299	-	1351	392
PFLU_3475	OV986001.1	3842309	3843473	-	1165	390
PFLU_3476	OV986001.1	3843515	3844334	-	820	647
PFLU_3477	OV986001.1	3844481	3845381	+	901	78
PFLU_3478	OV986001.1	3845367	3848256	-	2890	574
PFLU_3479	OV986001.1	3848236	3850033	-	1798	398
PFLU_3480	OV986001.1	3850019	3850466	-	448	46
PFLU_3481	OV986001.1	3850462	3851584	-	1123	475
PFLU_3482	OV986001.1	3851675	3852200	+	526	196
PFLU_3483	OV986001.1	3852345	3853623	-	1279	157
PFLU_3484	OV986001.1	3853623	3854331	-	709	50
PFLU_3485	OV986001.1	3854488	3855688	+	1201	259
PFLU_3486	OV986001.1	3855643	3856246	-	604	288
PFLU_3487	OV986001.1	3856398	3857262	+	865	4450
PFLU_3488	OV986001.1	3857394	3857877	-	484	67
PFLU_3489	OV986001.1	3858262	3860872	+	2611	30776
PFLU_3490	OV986001.1	3861420	3862698	-	1279	503
PFLU_3491	OV986001.1	3863082	3863607	+	526	255
PFLU_3492	OV986001.1	3863660	3864614	+	955	280
PFLU_3493	OV986001.1	3864743	3865811	+	1069	584
PFLU_3494	OV986001.1	3865833	3866601	+	769	174
PFLU_3495	OV986001.1	3866601	3867045	-	445	9
PFLU_3496	OV986001.1	3867200	3868634	+	1435	173
PFLU_3497	OV986001.1	3868719	3869001	+	283	3
PFLU_3498	OV986001.1	3869097	3869499	+	403	27
PFLU_3499	OV986001.1	3869935	3870565	-	631	118
PFLU_3500	OV986001.1	3870797	3872108	+	1312	236
PFLU_3501	OV986001.1	3872269	3872971	+	703	97
PFLU_3502	OV986001.1	3872988	3873681	+	694	94
PFLU_3503	OV986001.1	3873783	3874830	+	1048	34
PFLU_3504	OV986001.1	3874930	3879790	-	4861	25393
PFLU_3505	OV986001.1	3880283	3880637	+	355	130
PFLU_3506	OV986001.1	3880947	3881907	+	961	533
PFLU_3507	OV986001.1	3881903	3882845	+	943	167
PFLU_3508	OV986001.1	3882841	3883336	+	496	59
PFLU_3509	OV986001.1	3883328	3884417	+	1090	197
PFLU_3510	OV986001.1	3884413	3886153	+	1741	995
PFLU_3511	OV986001.1	3886149	3887790	+	1642	650
PFLU_3512	OV986001.1	3888193	3889435	+	1243	450
PFLU_3513	OV986001.1	3889431	3893070	+	3640	2118
PFLU_3514	OV986001.1	3893066	3893660	+	595	210
PFLU_3515	OV986001.1	3893674	3893800	-	127	17
PFLU_3516	OV986001.1	3893958	3894138	-	181	73
PFLU_3517	OV986001.1	3894294	3895470	-	1177	892
PFLU_3518	OV986001.1	3895456	3895747	-	292	377
PFLU_3519	OV986001.1	3895885	3900784	+	4900	93
PFLU_3521	OV986001.1	3900829	3903205	-	2377	168
PFLU_3522	OV986001.1	3903221	3904217	-	997	313
PFLU_3523	OV986001.1	3904508	3905684	+	1177	411
PFLU_3525	OV986001.1	3906077	3907781	-	1705	91
PFLU_3526	OV986001.1	3907812	3909111	-	1300	88
PFLU_3527	OV986001.1	3909107	3909998	-	892	50
PFLU_3528	OV986001.1	3910001	3911357	-	1357	93
PFLU_3529	OV986001.1	3911454	3913980	-	2527	249
PFLU_3530	OV986001.1	3914174	3915629	-	1456	18
PFLU_3531	OV986001.1	3915762	3916257	-	496	19
PFLU_3532	OV986001.1	3916668	3918123	-	1456	133
PFLU_3533	OV986001.1	3918258	3918753	-	496	101
PFLU_3534	OV986001.1	3918885	3919380	-	496	33
PFLU_3535	OV986001.1	3919513	3920794	-	1282	430
PFLU_3536	OV986001.1	3921088	3922150	-	1063	354
PFLU_3537	OV986001.1	3922347	3923892	+	1546	351
PFLU_3538	OV986001.1	3923888	3924779	+	892	55
PFLU_3539	OV986001.1	3924794	3925628	+	835	106
PFLU_3540	OV986001.1	3925624	3927754	-	2131	443
PFLU_3541	OV986001.1	3927953	3928283	+	331	52
PFLU_3542	OV986001.1	3928287	3929133	-	847	23
PFLU_3543	OV986001.1	3929129	3929843	-	715	0
PFLU_3544	OV986001.1	3929839	3932128	-	2290	33
PFLU_3545	OV986001.1	3932143	3932890	-	748	10
PFLU_3546	OV986001.1	3932874	3933360	-	487	31
PFLU_3547	OV986001.1	3933374	3934850	-	1477	98
PFLU_3548	OV986001.1	3934877	3935375	-	499	34
PFLU_3549	OV986001.1	3935406	3936960	-	1555	45
PFLU_3550	OV986001.1	3937457	3937973	+	517	12
PFLU_3551	OV986001.1	3938025	3938847	-	823	164
PFLU_3552	OV986001.1	3938953	3939448	+	496	59
PFLU_3553	OV986001.1	3939531	3940731	-	1201	121
PFLU_3554	OV986001.1	3940859	3941675	+	817	293
PFLU_3555	OV986001.1	3941664	3942807	+	1144	136
PFLU_3556	OV986001.1	3942794	3943598	-	805	220
PFLU_3557	OV986001.1	3943672	3944182	+	511	47
PFLU_3558	OV986001.1	3944162	3945761	-	1600	630
PFLU_3559	OV986001.1	3945787	3946501	+	715	67
PFLU_3560	OV986001.1	3946533	3947280	+	748	312
PFLU_3561	OV986001.1	3947938	3948280	-	343	275
PFLU_3562	OV986001.1	3948326	3948971	-	646	249
PFLU_3563	OV986001.1	3949103	3949376	+	274	111
PFLU_3564	OV986001.1	3949350	3949983	-	634	136
PFLU_3565	OV986001.1	3950079	3950376	-	298	33
PFLU_3566	OV986001.1	3950499	3952989	-	2491	56
PFLU_3567	OV986001.1	3953022	3953976	-	955	24
PFLU_3568	OV986001.1	3953972	3954479	-	508	18
PFLU_3569	OV986001.1	3954587	3955754	+	1168	149
PFLU_3570	OV986001.1	3955961	3958250	-	2290	50
PFLU_3571	OV986001.1	3958441	3960085	+	1645	760
PFLU_3572	OV986001.1	3960202	3961537	-	1336	101
PFLU_3573	OV986001.1	3961529	3962363	-	835	17
PFLU_3574	OV986001.1	3962372	3963404	-	1033	12
PFLU_3575	OV986001.1	3963400	3964195	-	796	9
PFLU_3576	OV986001.1	3964191	3965010	-	820	9
PFLU_3577	OV986001.1	3965010	3966030	-	1021	191
PFLU_3578	OV986001.1	3965998	3967018	-	1021	12
PFLU_3579	OV986001.1	3967415	3968513	+	1099	901
PFLU_3580	OV986001.1	3968541	3969786	+	1246	4224
PFLU_3581	OV986001.1	3969920	3970700	-	781	92
PFLU_3582	OV986001.1	3970915	3971698	+	784	10
PFLU_3583	OV986001.1	3971694	3972363	+	670	8
PFLU_3584	OV986001.1	3972359	3973112	+	754	17
PFLU_3585	OV986001.1	3973108	3974377	+	1270	41
PFLU_3586	OV986001.1	3974752	3975082	+	331	54
PFLU_3587	OV986001.1	3975120	3976029	-	910	172
PFLU_3588	OV986001.1	3976084	3976429	-	346	7
PFLU_3589	OV986001.1	3976629	3976857	+	229	85
PFLU_3590	OV986001.1	3976890	3977301	-	412	32
PFLU_3591	OV986001.1	3977410	3978277	+	868	52
PFLU_3592	OV986001.1	3978267	3978897	-	631	46
PFLU_3593	OV986001.1	3978939	3979920	-	982	36
PFLU_3594	OV986001.1	3980047	3980410	+	364	356
PFLU_3595	OV986001.1	3980431	3983083	-	2653	616
PFLU_3596	OV986001.1	3983140	3984550	-	1411	347
PFLU_3597	OV986001.1	3984839	3986216	+	1378	265
PFLU_3598	OV986001.1	3986372	3986597	-	226	247
PFLU_3599	OV986001.1	3986771	3988835	+	2065	431
PFLU_3600	OV986001.1	3988979	3991499	-	2521	652
PFLU_3601	OV986001.1	3991495	3993208	-	1714	589
PFLU_3602	OV986001.1	3993334	3996427	-	3094	204
PFLU_3603	OV986001.1	3996402	3997815	-	1414	172
PFLU_3604	OV986001.1	3997822	3998437	-	616	33
PFLU_3605	OV986001.1	3998436	3999045	-	610	129
PFLU_3606	OV986001.1	3999255	4004049	+	4795	11
PFLU_3607	OV986001.1	4004045	4004477	+	433	17
PFLU_3608	OV986001.1	4004566	4005172	-	607	340
PFLU_3609	OV986001.1	4005186	4006032	-	847	987
PFLU_3610	OV986001.1	4006194	4007121	+	928	80
PFLU_3611	OV986001.1	4007313	4008474	-	1162	842
PFLU_3612	OV986001.1	4008595	4009381	+	787	356
PFLU_3613	OV986001.1	4009421	4009856	-	436	28
PFLU_3614	OV986001.1	4009858	4010071	-	214	21
PFLU_3615	OV986001.1	4010274	4010838	+	565	188
PFLU_3616	OV986001.1	4011010	4011217	-	208	48
PFLU_3617	OV986001.1	4011473	4011950	+	478	120
PFLU_3618	OV986001.1	4012015	4012294	+	280	69
PFLU_3619	OV986001.1	4012390	4013653	-	1264	3113
PFLU_3620	OV986001.1	4013730	4013904	-	175	10
PFLU_3621	OV986001.1	4013989	4014535	-	547	10
PFLU_3622	OV986001.1	4014597	4014981	-	385	22
PFLU_3623	OV986001.1	4015145	4015754	+	610	1564
PFLU_3624	OV986001.1	4015753	4016221	+	469	968
PFLU_3625	OV986001.1	4016249	4016579	-	331	31
PFLU_3626	OV986001.1	4016647	4017154	-	508	140
PFLU_3627	OV986001.1	4017197	4017632	-	436	28
PFLU_3628	OV986001.1	4017872	4018364	+	493	103
PFLU_3629	OV986001.1	4018721	4018949	+	229	93
PFLU_3630	OV986001.1	4019019	4019448	+	430	9
PFLU_3631	OV986001.1	4019461	4020148	+	688	20
PFLU_3632	OV986001.1	4020144	4021095	+	952	21
PFLU_3633	OV986001.1	4021171	4023655	+	2485	32
PFLU_3634	OV986001.1	4023843	4024737	+	895	360
PFLU_3635	OV986001.1	4024678	4025266	-	589	17
PFLU_3636	OV986001.1	4025505	4026348	+	844	300
PFLU_3637	OV986001.1	4026382	4027321	-	940	224
PFLU_3638	OV986001.1	4027411	4027849	+	439	44
PFLU_3639	OV986001.1	4027853	4029299	-	1447	143
PFLU_3640	OV986001.1	4029367	4030228	-	862	83
PFLU_3641	OV986001.1	4030407	4031151	+	745	14
PFLU_3642	OV986001.1	4031171	4032491	+	1321	33
PFLU_3643	OV986001.1	4032487	4034419	-	1933	11
PFLU_3644	OV986001.1	4034497	4035712	-	1216	28
PFLU_3645	OV986001.1	4035804	4036911	+	1108	25
PFLU_3646	OV986001.1	4036913	4039997	+	3085	48
PFLU_3647	OV986001.1	4040050	4040527	+	478	4
PFLU_3649	OV986001.1	4041203	4042472	-	1270	729
PFLU_3650	OV986001.1	4042481	4043540	-	1060	104
PFLU_3651	OV986001.1	4043622	4044255	-	634	14
PFLU_3652	OV986001.1	4044378	4045791	+	1414	484
PFLU_3653	OV986001.1	4045959	4046700	+	742	125
PFLU_3654	OV986001.1	4046696	4048016	+	1321	154
PFLU_3655	OV986001.1	4048372	4049104	+	733	45
PFLU_3656	OV986001.1	4049096	4049792	+	697	46
PFLU_3657	OV986001.1	4049814	4050483	+	670	46
PFLU_3658	OV986001.1	4050705	4052121	+	1417	34
PFLU_3659	OV986001.1	4052301	4054377	-	2077	100
PFLU_3660	OV986001.1	4054373	4055144	-	772	10
PFLU_3661	OV986001.1	4055140	4055794	-	655	17
PFLU_3662	OV986001.1	4055806	4056919	-	1114	68
PFLU_3663	OV986001.1	4057007	4057292	-	286	23
PFLU_3664	OV986001.1	4057427	4058837	-	1411	18
PFLU_3665	OV986001.1	4058860	4059319	-	460	6
PFLU_3666	OV986001.1	4059324	4060533	-	1210	10
PFLU_3667	OV986001.1	4060532	4061510	-	979	6
PFLU_3668	OV986001.1	4061512	4062634	-	1123	4
PFLU_3669	OV986001.1	4062703	4063639	-	937	52
PFLU_3670	OV986001.1	4063635	4064214	-	580	6
PFLU_3671	OV986001.1	4064201	4065347	-	1147	73
PFLU_3672	OV986001.1	4065378	4066701	-	1324	19
PFLU_3673	OV986001.1	4066678	4067911	-	1234	30
PFLU_3674	OV986001.1	4067912	4068476	-	565	6
PFLU_3675	OV986001.1	4068495	4069797	-	1303	14
PFLU_3676	OV986001.1	4069805	4071143	-	1339	34
PFLU_3677	OV986001.1	4071216	4073439	-	2224	36
PFLU_3678	OV986001.1	4073619	4074060	-	442	23
PFLU_3679	OV986001.1	4074294	4074588	+	295	0
PFLU_3680	OV986001.1	4074584	4074917	+	334	3
PFLU_3681	OV986001.1	4074868	4075492	-	625	53
PFLU_3682	OV986001.1	4075779	4076862	+	1084	100
PFLU_3683	OV986001.1	4077105	4077900	-	796	152
PFLU_3684	OV986001.1	4078007	4078913	-	907	290
PFLU_3685	OV986001.1	4079130	4079742	+	613	105
PFLU_3686	OV986001.1	4079738	4081322	+	1585	237
PFLU_3689	OV986001.1	4082163	4083138	+	976	5
PFLU_3690	OV986001.1	4083150	4084515	+	1366	41
PFLU_3691	OV986001.1	4084511	4085195	+	685	20
PFLU_3692	OV986001.1	4085225	4086404	+	1180	24
PFLU_3693	OV986001.1	4086400	4087345	+	946	28
PFLU_3694	OV986001.1	4087445	4088219	-	775	6
PFLU_3695	OV986001.1	4088215	4088662	-	448	0
PFLU_3696	OV986001.1	4088677	4089370	-	694	2
PFLU_3697	OV986001.1	4089417	4091319	-	1903	20
PFLU_3698	OV986001.1	4091425	4093939	-	2515	4
PFLU_3699	OV986001.1	4094320	4095235	+	916	2
PFLU_3700	OV986001.1	4095236	4096274	+	1039	0
PFLU_3701	OV986001.1	4096260	4097142	-	883	126
PFLU_3702	OV986001.1	4097323	4097941	-	619	41
PFLU_3703	OV986001.1	4097969	4099808	-	1840	51
PFLU_3704	OV986001.1	4099804	4100395	-	592	4
PFLU_3705	OV986001.1	4100565	4101534	-	970	24
PFLU_3706	OV986001.1	4101684	4102593	-	910	21
PFLU_3707	OV986001.1	4102830	4103196	+	367	0
PFLU_3708	OV986001.1	4103253	4106016	+	2764	412
PFLU_3709	OV986001.1	4105962	4107486	-	1525	138
PFLU_3710	OV986001.1	4107581	4108538	-	958	195
PFLU_3711	OV986001.1	4108712	4109435	+	724	4
PFLU_3714	OV986001.1	4110137	4111097	-	961	68
PFLU_3715	OV986001.1	4111206	4111749	+	544	11
PFLU_3716	OV986001.1	4111759	4111960	-	202	38
PFLU_3717	OV986001.1	4112025	4112814	-	790	14
PFLU_3718	OV986001.1	4112807	4113818	-	1012	22
PFLU_3719	OV986001.1	4113783	4114842	-	1060	23
PFLU_3720	OV986001.1	4115058	4116384	-	1327	41
PFLU_3721	OV986001.1	4116380	4117319	-	940	23
PFLU_3722	OV986001.1	4117543	4118509	+	967	76
PFLU_3723	OV986001.1	4120014	4121490	-	1477	149
PFLU_3724	OV986001.1	4121495	4122428	-	934	27
PFLU_3725	OV986001.1	4122417	4123254	-	838	59
PFLU_3726	OV986001.1	4123617	4124625	+	1009	37
PFLU_3727	OV986001.1	4124675	4125608	+	934	31
PFLU_3728	OV986001.1	4125611	4127135	+	1525	16
PFLU_3729	OV986001.1	4127279	4128044	+	766	43
PFLU_3730	OV986001.1	4128061	4128862	+	802	40
PFLU_3731	OV986001.1	4128924	4129878	+	955	292
PFLU_3732	OV986001.1	4129899	4130823	+	925	812
PFLU_3733	OV986001.1	4130867	4131569	-	703	63
PFLU_3734	OV986001.1	4131671	4132856	-	1186	392
PFLU_3735	OV986001.1	4132985	4133348	-	364	161
PFLU_3736	OV986001.1	4133434	4134433	-	1000	622
PFLU_3737	OV986001.1	4134507	4135308	+	802	74
PFLU_3738	OV986001.1	4135481	4136738	+	1258	93
PFLU_3739	OV986001.1	4136761	4137763	-	1003	38
PFLU_3740	OV986001.1	4137925	4138354	+	430	314
PFLU_3741	OV986001.1	4138566	4140309	-	1744	185
PFLU_3742	OV986001.1	4140341	4140617	-	277	13
PFLU_3743	OV986001.1	4140624	4141425	-	802	7
PFLU_3744	OV986001.1	4141435	4142302	-	868	0
PFLU_3745	OV986001.1	4142298	4143396	-	1099	6
PFLU_3746	OV986001.1	4143395	4144490	-	1096	12
PFLU_3747	OV986001.1	4144750	4146562	+	1813	142
PFLU_3748	OV986001.1	4146558	4147491	-	934	53
PFLU_3749	OV986001.1	4147487	4148030	-	544	14
PFLU_3750	OV986001.1	4149346	4151494	-	2149	76
PFLU_3752	OV986001.1	4151688	4151847	+	160	9
PFLU_3753	OV986001.1	4151852	4152479	+	628	187
PFLU_3754	OV986001.1	4152480	4153065	+	586	4
PFLU_3755	OV986001.1	4153319	4153589	-	271	18
PFLU_3756	OV986001.1	4153767	4154481	-	715	62
PFLU_3757	OV986001.1	4154761	4154998	-	238	7
PFLU_3758	OV986001.1	4154998	4155355	-	358	383
PFLU_3759	OV986001.1	4155838	4156237	+	400	154
PFLU_3760	OV986001.1	4156311	4157220	+	910	391
PFLU_3761	OV986001.1	4157739	4157994	-	256	4778
PFLU_3762	OV986001.1	4158553	4159423	+	871	530
PFLU_3763	OV986001.1	4159772	4160297	-	526	49
PFLU_3764	OV986001.1	4160516	4160888	-	373	32
PFLU_3765	OV986001.1	4161671	4162121	+	451	153
PFLU_3765A	OV986001.1	4162190	4163006	+	817	232
PFLU_3766	OV986001.1	4163031	4163181	+	151	8
PFLU_3767	OV986001.1	4163717	4164389	+	673	2763
PFLU_3768	OV986001.1	4164465	4165485	-	1021	832
PFLU_3769	OV986001.1	4165481	4165946	-	466	175
PFLU_3770	OV986001.1	4165945	4166710	-	766	977
PFLU_3771	OV986001.1	4166706	4166892	-	187	653
PFLU_3772	OV986001.1	4166916	4167927	-	1012	858
PFLU_3773	OV986001.1	4167926	4168355	-	430	638
PFLU_3774	OV986001.1	4168351	4168987	-	637	666
PFLU_3775	OV986001.1	4169070	4171296	-	2227	49
PFLU_3776	OV986001.1	4171431	4171947	+	517	107
PFLU_3777	OV986001.1	4172379	4175133	+	2755	1270
PFLU_3778	OV986001.1	4175224	4176214	+	991	193
PFLU_3779	OV986001.1	4176285	4176726	+	442	261
PFLU_3780	OV986001.1	4176722	4177127	+	406	87
PFLU_3781	OV986001.1	4177206	4177668	-	463	554
PFLU_3782	OV986001.1	4177783	4178137	+	355	270
PFLU_3783	OV986001.1	4178133	4178748	+	616	451
PFLU_3784	OV986001.1	4178731	4179151	+	421	275
PFLU_3785	OV986001.1	4179266	4179938	-	673	244
PFLU_3786	OV986001.1	4180005	4180830	-	826	384
PFLU_3787	OV986001.1	4181200	4181803	+	604	58
PFLU_3788	OV986001.1	4181931	4182426	+	496	285
PFLU_3789	OV986001.1	4182516	4183692	-	1177	283
PFLU_3790	OV986001.1	4183850	4184243	+	394	148
PFLU_3791	OV986001.1	4184244	4184595	+	352	81
PFLU_3792	OV986001.1	4184594	4184873	+	280	34
PFLU_3793	OV986001.1	4184869	4185205	+	337	155
PFLU_3794	OV986001.1	4185201	4186203	+	1003	604
PFLU_3795	OV986001.1	4186291	4187287	+	997	191
PFLU_3796	OV986001.1	4187456	4188851	-	1396	2982
PFLU_3797	OV986001.1	4188851	4190132	-	1282	3048
PFLU_3798	OV986001.1	4190148	4190523	-	376	229
PFLU_3799	OV986001.1	4190522	4191845	-	1324	1550
PFLU_3800	OV986001.1	4191868	4192492	-	625	1485
PFLU_3801	OV986001.1	4192546	4194955	-	2410	2928
PFLU_3802	OV986001.1	4195451	4196132	+	682	244
PFLU_3803	OV986001.1	4196187	4196895	+	709	903
PFLU_3804	OV986001.1	4196995	4197214	+	220	534
PFLU_3805	OV986001.1	4197397	4199668	-	2272	17768
PFLU_3806	OV986001.1	4199697	4200066	-	370	2764
PFLU_3807	OV986001.1	4200291	4200567	+	277	73
PFLU_3808	OV986001.1	4200648	4201905	-	1258	2693
PFLU_3809	OV986001.1	4202398	4204624	+	2227	18585
PFLU_3810	OV986001.1	4204849	4205296	+	448	68
PFLU_3811	OV986001.1	4205355	4206480	+	1126	913
PFLU_3812	OV986001.1	4206476	4207100	+	625	509
PFLU_3813	OV986001.1	4207225	4208596	+	1372	2182
PFLU_3814	OV986001.1	4208680	4209847	+	1168	2105
PFLU_3815	OV986001.1	4209833	4210262	+	430	347
PFLU_3816	OV986001.1	4210491	4211229	+	739	100
PFLU_3817	OV986001.1	4211718	4213044	+	1327	709
PFLU_3818	OV986001.1	4213613	4214027	+	415	1435
PFLU_3819	OV986001.1	4214037	4214712	+	676	12455
PFLU_3820	OV986001.1	4214784	4216569	+	1786	17555
PFLU_3821	OV986001.1	4216571	4217069	+	499	2472
PFLU_3822	OV986001.1	4217065	4218421	+	1357	9166
PFLU_3823	OV986001.1	4218557	4221272	+	2716	24964
PFLU_3824	OV986001.1	4221268	4222276	+	1009	6145
PFLU_3825	OV986001.1	4222287	4222836	+	550	2925
PFLU_3826	OV986001.1	4222845	4223349	+	505	1530
PFLU_3827	OV986001.1	4223351	4223660	+	310	954
PFLU_3828	OV986001.1	4223656	4225510	+	1855	11812
PFLU_3829	OV986001.1	4225550	4227083	+	1534	9466
PFLU_3830	OV986001.1	4227090	4228554	+	1465	7133
PFLU_3831	OV986001.1	4228741	4229143	+	403	67
PFLU_3832	OV986001.1	4229132	4229447	+	316	43
PFLU_3833	OV986001.1	4229507	4230260	-	754	4309
PFLU_3834	OV986001.1	4230393	4231221	-	829	163
PFLU_3835	OV986001.1	4231341	4231578	+	238	21
PFLU_3836	OV986001.1	4231659	4231860	-	202	58
PFLU_3836A	OV986001.1	4231915	4232155	+	241	0
PFLU_3838	OV986001.1	4232151	4232706	+	556	121
PFLU_3839	OV986001.1	4232766	4233897	-	1132	101
PFLU_3840	OV986001.1	4233967	4235332	-	1366	81
PFLU_3841	OV986001.1	4235418	4235805	-	388	6
PFLU_3842	OV986001.1	4236038	4236560	-	523	101
PFLU_3843	OV986001.1	4236617	4237493	-	877	387
PFLU_3844	OV986001.1	4237631	4239248	+	1618	1976
PFLU_3845	OV986001.1	4239288	4240350	+	1063	612
PFLU_3846	OV986001.1	4240531	4241290	-	760	1152
PFLU_3847	OV986001.1	4241678	4242356	+	679	296
PFLU_3848	OV986001.1	4242352	4243570	+	1219	165
PFLU_3849	OV986001.1	4243562	4245041	+	1480	186
PFLU_3850	OV986001.1	4245030	4246275	+	1246	263
PFLU_3851	OV986001.1	4246317	4247712	-	1396	253
PFLU_3852	OV986001.1	4247724	4248492	-	769	33
PFLU_3853	OV986001.1	4248495	4249836	-	1342	9
PFLU_3854	OV986001.1	4249854	4250904	-	1051	6
PFLU_3855	OV986001.1	4250908	4251790	-	883	6
PFLU_3856	OV986001.1	4251786	4252560	-	775	2
PFLU_3857	OV986001.1	4252556	4253459	-	904	2
PFLU_3858	OV986001.1	4253571	4255008	-	1438	9
PFLU_3859	OV986001.1	4255004	4255331	-	328	0
PFLU_3860	OV986001.1	4255344	4256610	-	1267	35
PFLU_3861	OV986001.1	4256696	4257272	-	577	105
PFLU_3862	OV986001.1	4257352	4258282	+	931	226
PFLU_3864	OV986001.1	4258462	4261383	+	2922	1000
PFLU_3865	OV986001.1	4261382	4261727	+	346	136
PFLU_3866	OV986001.1	4261732	4263406	+	1675	427
PFLU_3867	OV986001.1	4263402	4263891	+	490	74
PFLU_3868	OV986001.1	4263887	4264166	+	280	75
PFLU_3868A	OV986001.1	4264165	4264501	+	337	127
PFLU_3870	OV986001.1	4264594	4265092	+	499	333
PFLU_3871	OV986001.1	4265622	4267011	-	1390	7113
PFLU_3872	OV986001.1	4267026	4268727	-	1702	8252
PFLU_3873	OV986001.1	4268970	4269480	+	511	3476
PFLU_3874	OV986001.1	4269476	4270226	+	751	606
